snapped_at,open,market_cap,total_volume,date,SMA_5,STD_5,SMA_10,STD_10,SMA_15,STD_15,SMA_20,STD_20,SMA_30,STD_30,EMA_12,EMA_26,MACD,Signal_Line
2024-01-11 00:00:00 UTC,2588.769164,311000000000.0,44008144957.0,2024-01-11 00:00:00+00:00,2344.6505012000002,146.55427629366739,2318.3296214,109.81524848243981,2318.609292933333,90.66287512680023,2309.328198,81.46265531753315,2281.368336066667,80.37295954184397,2334.605780406482,2292.0532498042962,42.552530602185925,27.726565788245978
2024-01-12 00:00:00 UTC,2618.329862,315000000000.0,40605826835.0,2024-01-12 00:00:00+00:00,2420.0143082,174.4825970591314,2345.159979,145.42324593223051,2334.7132004666664,118.81443087801229,2323.8922429500003,106.87250021767267,2295.3015409333334,99.73879688435343,2378.255639113177,2316.221887744719,62.03375136845807,34.5880029042884
2024-01-13 00:00:00 UTC,2524.501694,302000000000.0,46082131082.0,2024-01-13 00:00:00+00:00,2480.8843346,136.21986144559725,2361.5319363999997,156.19442075532982,2346.662599466667,128.5642602199376,2334.5695445,115.80600751045952,2304.0888523000003,107.88220347153934,2400.755032172688,2331.6500215414067,69.1050106312814,41.491404449687
2024-01-14 00:00:00 UTC,2575.924735,309000000000.0,23318906537.0,2024-01-14 00:00:00+00:00,2529.7372158000003,110.74210633518281,2398.0073271,159.72947323553856,2365.089168,140.57254785809442,2350.1202240499997,126.36062816742883,2312.7041743333334,118.75904837462441,2427.704217223044,2349.7444447605617,77.9597724624823,48.785078052246064
2024-01-15 00:00:00 UTC,2477.937478,299000000000.0,16820089428.0,2024-01-15 00:00:00+00:00,2557.0925866000002,55.75786214838123,2418.7033309999997,154.77242517782665,2377.3287328,141.9586800758982,2360.3354673500003,128.09803613333372,2321.3037029999996,121.12804377729506,2435.4324111887295,2359.2402250005202,76.19218618820923,54.2664996794387
2024-01-16 00:00:00 UTC,2515.31998,303000000000.0,13348139613.0,2024-01-16 00:00:00+00:00,2542.4027498000005,54.99623929360373,2443.5266254999997,147.48854890078212,2393.0206642,143.4262878812194,2374.55765715,128.7568311575287,2330.8831540999995,124.79776487785868,2447.722806390463,2370.801688333815,76.92111805664808,58.79742335488058
2024-01-17 00:00:00 UTC,2589.482632,311000000000.0,18488915210.0,2024-01-17 00:00:00+00:00,2536.6333038000002,45.78073216691905,2478.323806,135.05561973336302,2408.9844206,151.40333225113744,2385.1932263,137.441594873747,2343.8812378,130.80838495570154,2469.532010330392,2387.0002767535325,82.53173357685955,63.544285399276376
2024-01-18 00:00:00 UTC,2528.328785,304000000000.0,17068418336.0,2024-01-18 00:00:00+00:00,2537.3987220000004,45.55864764787364,2509.1415282999997,100.2831846263703,2420.1541982666668,153.75530717171148,2394.3466301,140.69959305504946,2354.261230166667,132.728122031366,2478.57766797187,2397.46905514216,81.10861282971018,67.05715088536314
2024-01-19 00:00:00 UTC,2467.328979,297000000000.0,15098459636.0,2024-01-19 00:00:00+00:00,2515.6795708,48.397492352853895,2522.7083933000004,80.91049168609867,2437.231408333333,142.7151676549311,2402.7367686999996,139.74765911434193,2363.9442157,129.90432624204337,2476.847100437736,2402.643864316815,74.20323612092125,68.48636793247476
2024-01-20 00:00:00 UTC,2489.618065,299000000000.0,13514569417.0,2024-01-20 00:00:00+00:00,2518.0156882,46.359244917505634,2537.5541374,52.54626014215687,2451.807450066667,135.50533244417684,2412.50047165,138.5928393126201,2373.650771066667,127.97473942658942,2478.811864216546,2409.0863977007543,69.7254665157916,68.73418764913814
2024-01-21 00:00:00 UTC,2470.263615,297000000000.0,4996301225.0,2024-01-21 00:00:00+00:00,2509.0044152,51.14610641114418,2525.7035825000003,53.072972861473346,2465.3525554,125.50773504779231,2422.01660195,135.5116934049032,2381.4533261666666,126.43109488147337,2477.4967489524615,2413.6180434266244,63.87870552583718,67.76309122447795
2024-01-22 00:00:00 UTC,2454.909543,295000000000.0,4334792607.0,2024-01-22 00:00:00+00:00,2482.0897974,28.6846011237049,2509.3615506,46.08230841982822,2479.5791364666666,109.38094793550243,2427.2607648,134.60552054062055,2385.7153455000002,126.6887126712803,2474.0217941905444,2416.6766730246522,57.345121165892124,65.6794972127608
2024-01-23 00:00:00 UTC,2307.587003,278000000000.0,15106296459.0,2024-01-23 00:00:00+00:00,2437.941441,73.92398085453921,2487.6700815,78.09592260202363,2485.408165866667,96.09060033647357,2424.60100895,136.50047041860392,2385.603056833333,126.75873324233433,2448.4164416996914,2408.59595672653,39.820484973161456,60.50769476484093
2024-01-24 00:00:00 UTC,2241.942776,269000000000.0,17683786156.0,2024-01-24 00:00:00+00:00,2392.8642004000003,110.96292283129394,2454.2718856,103.45658673713734,2479.426995666667,108.3539278046263,2426.13960635,134.12080814078033,2384.8374445666664,127.57954526683696,2416.651262361277,2396.251276672713,20.399985688563902,52.486152949585524
2024-01-25 00:00:00 UTC,2236.739313,269000000000.0,10625253855.0,2024-01-25 00:00:00+00:00,2342.28845,113.44075378921654,2430.1520691,123.50082881057214,2472.4655749333333,120.54069629753278,2424.4277000499997,136.4045825806645,2383.6076679333332,128.85983323438532,2388.9725009210806,2384.43557565992,4.536925261160832,42.89630741190059
2024-01-26 00:00:00 UTC,2219.614527,267000000000.0,9966399828.0,2024-01-26 00:00:00+00:00,2292.1586324000004,96.9297089976094,2400.5815238000005,135.64676534830775,2447.8552658,132.21815046439016,2422.05407465,139.66080372718517,2383.232279366667,129.33563108893728,2362.917428010145,2372.226609092518,-9.309181082373016,32.45520971304587
2024-01-27 00:00:00 UTC,2268.870732,272000000000.0,10737037817.0,2024-01-27 00:00:00+00:00,2254.9508702,34.32875438205682,2368.5203338,123.3717550514901,2424.557990466667,130.8148583172386,2423.4220699,137.9224621662631,2379.6355954666665,131.01094889180982,2348.448705547046,2364.570618196776,-16.121912649730348,22.739785240490626
2024-01-28 00:00:00 UTC,2267.907852,273000000000.0,4896940248.0,2024-01-28 00:00:00+00:00,2247.0150399999998,21.191315474173813,2342.4782404999996,112.934363279895,2407.451734333333,133.56019034075084,2425.8098844,134.5912418468128,2377.0571668999996,132.4639443696224,2336.0578050013464,2357.410413293311,-21.35260829196477,13.921306533999548
2024-01-29 00:00:00 UTC,2257.054465,271000000000.0,6994793950.0,2024-01-29 00:00:00+00:00,2250.0373778000003,21.363970660100044,2321.4507891000003,106.49752792008483,2386.193716333333,130.16313361755255,2422.0795912,138.32022272956456,2375.6414421666664,133.54369949964092,2323.9034450011395,2349.9766393456584,-26.073194344518924,5.922406358295854
2024-01-30 00:00:00 UTC,2314.594728,278000000000.0,8669925103.0,2024-01-30 00:00:00+00:00,2265.6084608,33.92711591750655,2303.9484554,88.68105592422643,2375.3041996666666,128.76472250666916,2420.7512964000002,139.26253615045226,2376.3164662333334,133.16925049751376,2322.471334693272,2347.355757023758,-24.884422330485904,-0.23895937946049806
2024-01-31 00:00:00 UTC,2344.0014,281000000000.0,11126446198.0,2024-01-31 00:00:00+00:00,2290.4858354000003,37.214879124465355,2291.3222339,69.22448064345826,2363.882961,122.92382333481311,2408.5129082000003,134.3898502934351,2378.4518126,132.07973985040636,2325.7836524327686,2347.107286133109,-21.32363370034045,-4.4558942436364894
