snapped_at,open,market_cap,total_volume,date,SMA_5,STD_5,SMA_10,STD_10,SMA_15,STD_15,SMA_20,STD_20,SMA_30,STD_30,EMA_12,EMA_26,MACD,Signal_Line
2023-09-13 00:00:00 UTC,1594.974501,192000000000.0,11290460281.0,2023-09-13 00:00:00+00:00,1606.6308618,35.81202623397009,1621.1469402,28.655338280607204,1637.2478251333332,40.825492108952226,1641.3290487499999,35.855709863547304,1665.8620093666666,63.276525478661235,1622.8963889006786,1661.4302295061286,-38.533840605449996,-38.233741253911276
2023-09-14 00:00:00 UTC,1607.736697,193000000000.0,7824745808.0,2023-09-14 00:00:00+00:00,1600.9073494,31.9529124312073,1618.3803056000002,28.460911192808005,1629.0842544,32.25683076374084,1638.7959008999999,36.37213395361453,1658.0027862333334,54.48161933533238,1620.5641286082664,1657.452930801971,-36.88880219370458,-37.96475344186994
2023-09-15 00:00:00 UTC,1626.436341,195000000000.0,8399894537.0,2023-09-15 00:00:00+00:00,1599.3054284,29.991730723274433,1617.9611850000001,28.29086887830865,1623.8394702666667,24.468366331752456,1637.44625195,36.301298482687756,1651.3202266666667,44.413883102361346,1621.4675458993022,1655.1554056314546,-33.68785973215245,-37.10937469992644
2023-09-16 00:00:00 UTC,1641.934758,197000000000.0,6794504242.0,2023-09-16 00:00:00+00:00,1604.195144,35.232048859206735,1618.8469604,28.947764440185065,1623.6230191333334,24.279719174568058,1637.24773985,36.26344344984727,1645.7360361333333,32.878800964348244,1624.616347760948,1654.176098399495,-29.55975063854703,-35.599449887650565
2023-09-17 00:00:00 UTC,1634.419885,196000000000.0,4301244951.0,2023-09-17 00:00:00+00:00,1621.1004364,19.37203252487465,1618.9987073,29.033481576385995,1623.8772854666668,24.377842312261297,1636.1221811999999,35.96850624624114,1644.3546266,32.43703371905792,1626.1245842592637,1652.7126751847177,-26.588090925454026,-33.79717809521126
2023-09-18 00:00:00 UTC,1622.478777,195000000000.0,4510503165.0,2023-09-18 00:00:00+00:00,1626.6012916,12.933878567616862,1616.6160767,27.479671107331296,1622.9650573333336,24.140160764232483,1634.5861917500001,35.8566514997005,1643.0812821666668,32.52378195885942,1625.5636908347615,1650.4731271710348,-24.909436336273302,-32.01962974342367
2023-09-19 00:00:00 UTC,1636.634609,197000000000.0,9941458718.0,2023-09-19 00:00:00+00:00,1632.380874,7.8568047615227545,1616.6441117,27.5021794143053,1623.047161733333,24.187533835277666,1629.9084093000001,27.961171607251778,1641.9946539666666,32.162462602992335,1627.266909014029,1649.448051750958,-22.181142736929132,-30.051932342124765
2023-09-20 00:00:00 UTC,1643.698418,198000000000.0,7059055143.0,2023-09-20 00:00:00+00:00,1635.8332894,8.367660864544032,1617.5693589,28.311360526882737,1623.918553133333,24.709942190020794,1626.83792505,22.00637248872253,1640.7025404,31.24625228635988,1629.7948334734092,1649.0221529545906,-19.22731948118144,-27.887009769936103
2023-09-21 00:00:00 UTC,1621.532955,195000000000.0,8720556238.0,2023-09-21 00:00:00+00:00,1631.7529288,9.540648891986216,1617.9740364,28.338947974029324,1623.1489498666667,24.583773569505464,1625.65549655,21.600463539238124,1639.1922900666666,31.033561585791926,1628.5237752467308,1646.9859160690653,-18.462140822334504,-26.002035980415783
2023-09-22 00:00:00 UTC,1583.824247,191000000000.0,8689409318.0,2023-09-22 00:00:00+00:00,1621.6338011999999,23.141726879747633,1621.3671188,20.12177334764178,1619.8770719333334,26.39235724952527,1623.3164144,23.486772777576526,1637.4800551666667,32.637526618379916,1621.6469247472337,1642.307273915801,-20.660349168567336,-24.933698618046094
2023-09-23 00:00:00 UTC,1593.470154,192000000000.0,5032536233.0,2023-09-23 00:00:00+00:00,1615.8320766000002,26.29798038699513,1621.2166841,20.345395134500794,1616.3547433333333,26.137787179421384,1621.1818121499998,24.18742165189599,1634.6249271999998,32.615385273935324,1617.312036939967,1638.6897094775934,-21.377672537626495,-24.222493401962176
2023-09-24 00:00:00 UTC,1593.179974,191000000000.0,2737157670.0,2023-09-24 00:00:00+00:00,1607.1411495999998,24.84475008472443,1619.7610118,21.87990750329868,1613.4764576666666,26.15530025769422,1619.0706587,24.717686095360033,1632.4509378666667,33.145341880635335,1613.5994118722797,1635.3186179607346,-21.71920608845494,-23.72183593926073
2023-09-25 00:00:00 UTC,1580.477795,190000000000.0,4019151198.0,2023-09-25 00:00:00+00:00,1594.4970250000001,16.15686849487482,1615.1651571999998,24.93539536562491,1609.8785809333335,26.76940922554349,1616.5631711,25.994345227549314,1630.0192203666668,34.21207415702827,1608.5037785073137,1631.256334778458,-22.752556271144385,-23.52798000563746
2023-09-26 00:00:00 UTC,1588.471183,191000000000.0,5882822941.0,2023-09-26 00:00:00+00:00,1587.8846706,5.721247799437053,1609.8187997,24.280963793751372,1607.9442477999999,27.224849778728668,1614.33288005,26.41309767538432,1628.1047598,34.89266357148746,1605.4218407369578,1628.08706427635,-22.665223539392173,-23.355428712388402
2023-09-27 00:00:00 UTC,1592.486126,192000000000.0,4739690828.0,2023-09-27 00:00:00+00:00,1589.6170464000002,5.491161715771466,1605.6254238000001,23.15515538959603,1610.7837613333331,22.559139658231732,1612.3120655500002,26.46364141275332,1625.9565954,35.040240148099144,1603.4317307774259,1625.449957737361,-22.01822695993519,-23.08798836189776
2023-09-28 00:00:00 UTC,1597.41681,192000000000.0,5727217120.0,2023-09-28 00:00:00+00:00,1590.4063775999998,6.3930838270219725,1603.1192271,22.4746439781214,1610.9465819333336,22.445413096663593,1609.8676519,25.394780089752246,1624.0972035333334,35.02482307152098,1602.5063583501296,1623.3734282753342,-20.867069925204532,-22.643804674559114
2023-09-29 00:00:00 UTC,1652.196397,199000000000.0,13122144914.0,2023-09-29 00:00:00+00:00,1602.2096622000001,28.62346985865613,1604.6754059,25.401350476794796,1613.9105619333336,24.802963802251707,1610.6597588,26.48796737704553,1621.4974081666667,29.3060362697673,1610.150979680879,1625.5084629956798,-15.357483314800902,-21.18654040260747
2023-09-30 00:00:00 UTC,1667.988849,201000000000.0,11095088770.0,2023-09-30 00:00:00+00:00,1619.711873,37.417250555832226,1607.104449,30.24685760429091,1616.6807291333332,28.366324077479007,1612.33690395,29.014716287958812,1620.2600997,26.281793164626755,1619.049113422282,1628.655158255259,-9.606044832976977,-18.87044128868137
