snapped_at,open,market_cap,total_volume,date,SMA_5,STD_5,SMA_10,STD_10,SMA_15,STD_15,SMA_20,STD_20,SMA_30,STD_30,EMA_12,EMA_26,MACD,Signal_Line
2023-12-01 00:00:00 UTC,2051.756718,247000000000.0,11625915811.0,2023-12-01 00:00:00+00:00,2044.0608054,15.858254348640799,2045.523821,41.62775906587936,2024.6763278,48.19896814892803,2028.5955201000002,44.767803466007905,1989.6551206000001,89.28408648698418,2036.0427739287795,1989.1637415683592,46.8790323604203,56.43078484275693
2023-12-02 00:00:00 UTC,2085.712361,251000000000.0,19913080652.0,2023-12-02 00:00:00+00:00,2048.388434,23.699211365831566,2060.0505761,21.236988123088285,2032.9075625333332,47.30995883235305,2030.23140885,46.27859842633127,1997.6294582666667,86.70175000716303,2043.6842488628133,1996.3154911558881,47.36875770692518,54.61837941559058
2023-12-03 00:00:00 UTC,2165.297881,260000000000.0,14460351398.0,2023-12-03 00:00:00+00:00,2075.447909,54.5784697540756,2069.9862200999996,39.601079759911414,2046.8262591333332,53.53306289523204,2036.1919489,55.23797969336333,2009.7758149666665,83.66304254687002,2062.3940384223806,2008.832705218415,53.56133320396566,54.4069701732656
2023-12-04 00:00:00 UTC,2190.70404,264000000000.0,13166580463.0,2023-12-04 00:00:00+00:00,2103.8816656,71.47120008483203,2082.8296689,54.749848267084296,2062.0311573999998,59.91965491785477,2042.7005081,65.05371597943628,2021.6601810666664,83.17973585245305,2082.1340386650913,2022.304655942977,59.82938272211436,55.49145268303535
2023-12-05 00:00:00 UTC,2242.961543,270000000000.0,30345337042.0,2023-12-05 00:00:00+00:00,2147.2865085999997,77.9110395269679,2099.0406474,74.5268480328427,2077.4868122,74.07838244789814,2055.8228136999996,77.1878547482224,2034.5770863333335,86.5012892340413,2106.8767316396925,2038.6496105397935,68.22712109989902,58.03858636640808
2023-12-06 00:00:00 UTC,2294.09517,276000000000.0,28729334532.0,2023-12-06 00:00:00+00:00,2195.754199,78.99648319248747,2119.9075022,96.31829669617574,2095.6006136666665,90.94274700677666,2067.4457955999997,93.81936378790725,2047.8489898,94.6565977221338,2135.6795683105092,2057.5715038331423,78.10806447736695,62.05248198859986
2023-12-07 00:00:00 UTC,2232.02544,269000000000.0,21223942410.0,2023-12-07 00:00:00+00:00,2225.0168148,49.71586975779459,2136.7026244,100.07066589882591,2115.039322333333,86.46164474706943,2080.9348756,97.22986592108869,2058.965896933333,96.08724346465038,2150.5020101088926,2070.49401762328,80.0079924856127,65.64358408800243
2023-12-08 00:00:00 UTC,2354.386931,283000000000.0,25387351572.0,2023-12-08 00:00:00+00:00,2262.8346248000003,63.05952142323824,2169.1412668999997,113.3361291602974,2134.2690216666665,104.87699596242392,2100.82835055,110.26298924137448,2074.534950566667,104.7637402568215,2181.868921015217,2091.5231223178516,90.34579869736535,70.58402700987502
2023-12-09 00:00:00 UTC,2359.889056,283000000000.0,20568283523.0,2023-12-09 00:00:00+00:00,2296.671628,59.99591734588211,2200.2766468,119.14067043472504,2154.110321933333,117.65685526310489,2120.69127505,119.45572075311914,2090.1481931333333,111.24634971655344,2209.256634089799,2111.402080368381,97.85455372141769,76.03813235218355
2023-12-10 00:00:00 UTC,2341.072481,281000000000.0,15387242081.0,2023-12-10 00:00:00+00:00,2316.2938155999996,53.757677772737004,2231.7901620999996,109.16284804899612,2171.458370133333,125.03645421398899,2137.18856305,126.1252488176565,2097.2302923666666,120.18316500296436,2229.5359951529067,2128.41470263739,101.12129251551687,81.05476438485022
